household_id,group,voted
121663,Neighbors,1
121664,Neighbors,1
121665,Neighbors,1
121666,Neighbors,0
121667,Neighbors,0
121668,Neighbors,1
121669,Neighbors,1
121670,Neighbors,0
121671,Neighbors,1
121672,Neighbors,1
121673,Neighbors,1
121674,Neighbors,1
121675,Neighbors,0
121676,Neighbors,1
121677,Neighbors,1
121678,Neighbors,0
121679,Neighbors,1
121680,Neighbors,1
121681,Neighbors,1
121682,Neighbors,0
121683,Neighbors,0
121684,Neighbors,0
121685,Neighbors,0
121686,Neighbors,1
121687,Neighbors,0
121688,Neighbors,0
121689,Neighbors,0
121690,Neighbors,1
121691,Neighbors,0
121692,Neighbors,0
121693,Neighbors,1
121694,Neighbors,0
121695,Neighbors,1
121696,Neighbors,0
121697,Neighbors,0
121698,Neighbors,0
121699,Neighbors,0
121700,Neighbors,0
121701,Neighbors,1
121702,Neighbors,0
121703,Neighbors,0
121704,Neighbors,0
121705,Neighbors,0
121706,Neighbors,1
121707,Neighbors,0
121708,Neighbors,0
121709,Neighbors,1
121710,Neighbors,0
121711,Neighbors,0
121712,Neighbors,1
121713,Neighbors,1
121714,Neighbors,1
121715,Neighbors,0
121716,Neighbors,0
121717,Neighbors,0
121718,Neighbors,0
121719,Neighbors,1
121720,Neighbors,0
121721,Neighbors,0
121722,Neighbors,0
121723,Neighbors,0
121724,Neighbors,0
121725,Neighbors,1
121726,Neighbors,0
121727,Neighbors,0
121728,Neighbors,1
121729,Neighbors,0
121730,Neighbors,1
121731,Neighbors,0
121732,Neighbors,0
121733,Neighbors,0
121734,Neighbors,0
121735,Neighbors,0
121736,Neighbors,0
121737,Neighbors,0
121738,Neighbors,1
121739,Neighbors,0
121740,Neighbors,1
121741,Neighbors,0
121742,Neighbors,1
121743,Neighbors,0
121744,Neighbors,1
121745,Neighbors,1
121746,Neighbors,1
121747,Neighbors,0
121748,Neighbors,1
121749,Neighbors,0
121750,Neighbors,1
121751,Neighbors,0
121752,Neighbors,0
121753,Neighbors,0
121754,Neighbors,0
121755,Neighbors,0
121756,Neighbors,0
121757,Neighbors,1
121758,Neighbors,0
121759,Neighbors,1
121760,Neighbors,0
121761,Neighbors,0
121762,Neighbors,0
121763,Neighbors,0
121764,Neighbors,0
121765,Neighbors,0
121766,Neighbors,0
121767,Neighbors,0
121768,Neighbors,1
121769,Neighbors,1
121770,Neighbors,0
121771,Neighbors,0
121772,Neighbors,0
121773,Neighbors,1
121774,Neighbors,0
121775,Neighbors,0
121776,Neighbors,0
121777,Neighbors,1
121778,Neighbors,0
121779,Neighbors,0
121780,Neighbors,0
121781,Neighbors,1
121782,Neighbors,1
121783,Neighbors,0
121784,Neighbors,0
121785,Neighbors,0
121786,Neighbors,0
121787,Neighbors,0
121788,Neighbors,1
121789,Neighbors,1
121790,Neighbors,0
121791,Neighbors,1
121792,Neighbors,0
121793,Neighbors,1
121794,Neighbors,0
121795,Neighbors,1
121796,Neighbors,1
121797,Neighbors,0
121798,Neighbors,0
121799,Neighbors,0
121800,Neighbors,0
121801,Neighbors,0
121802,Neighbors,0
121803,Neighbors,0
121804,Neighbors,1
121805,Neighbors,0
121806,Neighbors,1
121807,Neighbors,0
121808,Neighbors,0
121809,Neighbors,1
121810,Neighbors,0
121811,Neighbors,1
121812,Neighbors,0
121813,Neighbors,0
121814,Neighbors,0
121815,Neighbors,0
121816,Neighbors,0
121817,Neighbors,1
121818,Neighbors,1
121819,Neighbors,0
121820,Neighbors,1
121821,Neighbors,0
121822,Neighbors,0
121823,Neighbors,0
121824,Neighbors,1
121825,Neighbors,0
121826,Neighbors,0
121827,Neighbors,0
121828,Neighbors,0
121829,Neighbors,0
121830,Neighbors,0
121831,Neighbors,0
121832,Neighbors,0
121833,Neighbors,1
121834,Neighbors,0
121835,Neighbors,0
121836,Neighbors,0
121837,Neighbors,1
121838,Neighbors,0
121839,Neighbors,0
121840,Neighbors,1
121841,Neighbors,0
121842,Neighbors,1
121843,Neighbors,0
121844,Neighbors,0
121845,Neighbors,0
121846,Neighbors,0
121847,Neighbors,1
121848,Neighbors,0
121849,Neighbors,1
121850,Neighbors,1
121851,Neighbors,0
121852,Neighbors,0
121853,Neighbors,0
121854,Neighbors,1
121855,Neighbors,0
121856,Neighbors,0
121857,Neighbors,0
121858,Neighbors,0
121859,Neighbors,0
121860,Neighbors,0
121861,Neighbors,0
121862,Neighbors,0
121863,Neighbors,0
121864,Neighbors,1
121865,Neighbors,0
121866,Neighbors,1
121867,Neighbors,1
121868,Neighbors,0
121869,Neighbors,0
121870,Neighbors,0
121871,Neighbors,0
121872,Neighbors,0
121873,Neighbors,1
121874,Neighbors,0
121875,Neighbors,0
121876,Neighbors,0
121877,Neighbors,1
121878,Neighbors,1
121879,Neighbors,0
121880,Neighbors,0
121881,Neighbors,0
121882,Neighbors,0
121883,Neighbors,0
121884,Neighbors,1
121885,Neighbors,0
121886,Neighbors,0
121887,Neighbors,0
121888,Neighbors,1
121889,Neighbors,0
121890,Neighbors,1
121891,Neighbors,0
121892,Neighbors,0
121893,Neighbors,1
121894,Neighbors,1
121895,Neighbors,1
121896,Neighbors,1
121897,Neighbors,0
121898,Neighbors,1
121899,Neighbors,0
121900,Neighbors,0
121901,Neighbors,1
121902,Neighbors,0
121903,Neighbors,1
121904,Neighbors,0
121905,Neighbors,0
121906,Neighbors,0
121907,Neighbors,0
121908,Neighbors,1
121909,Neighbors,0
121910,Neighbors,0
121911,Neighbors,0
121912,Neighbors,1
121913,Neighbors,1
121914,Neighbors,1
121915,Neighbors,0
121916,Neighbors,0
121917,Neighbors,0
121918,Neighbors,1
121919,Neighbors,1
121920,Neighbors,0
121921,Neighbors,0
121922,Neighbors,1
121923,Neighbors,1
121924,Neighbors,1
121925,Neighbors,0
121926,Neighbors,1
121927,Neighbors,0
121928,Neighbors,0
121929,Neighbors,0
121930,Neighbors,1
121931,Neighbors,1
121932,Neighbors,1
121933,Neighbors,0
121934,Neighbors,1
121935,Neighbors,0
121936,Neighbors,1
121937,Neighbors,1
121938,Neighbors,0
121939,Neighbors,1
121940,Neighbors,0
121941,Neighbors,1
121942,Neighbors,1
121943,Neighbors,0
121944,Neighbors,0
121945,Neighbors,0
121946,Neighbors,0
121947,Neighbors,1
121948,Neighbors,0
121949,Neighbors,1
121950,Neighbors,0
121951,Neighbors,0
121952,Neighbors,1
121953,Neighbors,0
121954,Neighbors,1
121955,Neighbors,0
121956,Neighbors,0
121957,Neighbors,0
121958,Neighbors,0
121959,Neighbors,0
121960,Neighbors,1
121961,Neighbors,0
121962,Neighbors,0
121963,Neighbors,0
121964,Neighbors,1
121965,Neighbors,0
121966,Neighbors,0
121967,Neighbors,1
121968,Neighbors,1
121969,Neighbors,1
121970,Neighbors,1
121971,Neighbors,0
121972,Neighbors,0
121973,Neighbors,1
121974,Neighbors,1
121975,Neighbors,1
121976,Neighbors,0
121977,Neighbors,0
121978,Neighbors,0
121979,Neighbors,1
121980,Neighbors,1
121981,Neighbors,1
121982,Neighbors,1
121983,Neighbors,0
121984,Neighbors,1
121985,Neighbors,1
121986,Neighbors,0
121987,Neighbors,0
121988,Neighbors,0
121989,Neighbors,1
121990,Neighbors,1
121991,Neighbors,1
121992,Neighbors,0
121993,Neighbors,0
121994,Neighbors,0
121995,Neighbors,0
121996,Neighbors,0
121997,Neighbors,0
121998,Neighbors,1
121999,Neighbors,1
122000,Neighbors,0
122001,Neighbors,1
122002,Neighbors,0
122003,Neighbors,1
122004,Neighbors,0
122005,Neighbors,0
122006,Neighbors,0
122007,Neighbors,0
122008,Neighbors,0
122009,Neighbors,1
122010,Neighbors,1
122011,Neighbors,0
122012,Neighbors,0
122013,Neighbors,0
122014,Neighbors,0
122015,Neighbors,0
122016,Neighbors,1
122017,Neighbors,1
122018,Neighbors,1
122019,Neighbors,0
122020,Neighbors,1
122021,Neighbors,1
122022,Neighbors,0
122023,Neighbors,0
122024,Neighbors,1
122025,Neighbors,1
122026,Neighbors,1
122027,Neighbors,1
122028,Neighbors,1
122029,Neighbors,0
122030,Neighbors,1
122031,Neighbors,0
122032,Neighbors,1
122033,Neighbors,1
122034,Neighbors,1
122035,Neighbors,0
122036,Neighbors,0
122037,Neighbors,0
122038,Neighbors,0
122039,Neighbors,1
122040,Neighbors,0
122041,Neighbors,0
122042,Neighbors,1
122043,Neighbors,1
122044,Neighbors,1
122045,Neighbors,0
122046,Neighbors,1
122047,Neighbors,0
122048,Neighbors,0
122049,Neighbors,1
122050,Neighbors,0
122051,Neighbors,1
122052,Neighbors,0
122053,Neighbors,0
122054,Neighbors,0
122055,Neighbors,0
122056,Neighbors,1
122057,Neighbors,0
122058,Neighbors,1
122059,Neighbors,0
122060,Neighbors,1
122061,Neighbors,0
122062,Neighbors,0
122063,Neighbors,1
122064,Neighbors,0
122065,Neighbors,1
122066,Neighbors,1
122067,Neighbors,1
122068,Neighbors,1
122069,Neighbors,0
122070,Neighbors,1
122071,Neighbors,0
122072,Neighbors,0
122073,Neighbors,0
122074,Neighbors,1
122075,Neighbors,0
122076,Neighbors,0
122077,Neighbors,1
122078,Neighbors,0
122079,Neighbors,0
122080,Neighbors,1
122081,Neighbors,0
122082,Neighbors,0
122083,Neighbors,1
122084,Neighbors,0
122085,Neighbors,1
122086,Neighbors,1
122087,Neighbors,0
122088,Neighbors,0
122089,Neighbors,1
122090,Neighbors,0
122091,Neighbors,0
122092,Neighbors,0
122093,Neighbors,1
122094,Neighbors,0
122095,Neighbors,0
122096,Neighbors,0
122097,Neighbors,0
122098,Neighbors,0
122099,Neighbors,1
122100,Neighbors,0
122101,Neighbors,0
122102,Neighbors,0
122103,Neighbors,0
122104,Neighbors,0
122105,Neighbors,1
122106,Neighbors,0
122107,Neighbors,1
122108,Neighbors,0
122109,Neighbors,1
122110,Neighbors,0
122111,Neighbors,0
122112,Neighbors,0
122113,Neighbors,0
122114,Neighbors,0
122115,Neighbors,0
122116,Neighbors,1
122117,Neighbors,1
122118,Neighbors,0
122119,Neighbors,1
122120,Neighbors,1
122121,Neighbors,0
122122,Neighbors,1
122123,Neighbors,0
122124,Neighbors,1
122125,Neighbors,0
122126,Neighbors,0
122127,Neighbors,0
122128,Neighbors,1
122129,Neighbors,1
122130,Neighbors,0
122131,Neighbors,0
122132,Neighbors,0
122133,Neighbors,1
122134,Neighbors,1
122135,Neighbors,0
122136,Neighbors,1
122137,Neighbors,1
122138,Neighbors,1
122139,Neighbors,0
122140,Neighbors,1
122141,Neighbors,1
122142,Neighbors,1
122143,Neighbors,0
122144,Neighbors,0
122145,Neighbors,1
122146,Neighbors,1
122147,Neighbors,0
122148,Neighbors,1
122149,Neighbors,0
122150,Neighbors,0
122151,Neighbors,0
122152,Neighbors,0
122153,Neighbors,0
122154,Neighbors,1
122155,Neighbors,1
122156,Neighbors,0
122157,Neighbors,1
122158,Neighbors,0
122159,Neighbors,0
122160,Neighbors,1
122161,Neighbors,0
122162,Neighbors,0
122163,Neighbors,1
122164,Neighbors,0
122165,Neighbors,1
122166,Neighbors,0
122167,Neighbors,0
122168,Neighbors,1
122169,Neighbors,0
122170,Neighbors,1
122171,Neighbors,0
122172,Neighbors,0
122173,Neighbors,1
122174,Neighbors,1
122175,Neighbors,1
122176,Neighbors,0
122177,Neighbors,0
122178,Neighbors,0
122179,Neighbors,0
122180,Neighbors,1
122181,Neighbors,0
122182,Neighbors,0
122183,Neighbors,0
122184,Neighbors,0
122185,Neighbors,0
122186,Neighbors,0
122187,Neighbors,0
122188,Neighbors,1
122189,Neighbors,0
122190,Neighbors,0
122191,Neighbors,0
122192,Neighbors,1
122193,Neighbors,1
122194,Neighbors,1
122195,Neighbors,0
122196,Neighbors,1
122197,Neighbors,1
122198,Neighbors,0
122199,Neighbors,0
122200,Neighbors,0
122201,Neighbors,1
122202,Neighbors,0
122203,Neighbors,1
122204,Neighbors,0
122205,Neighbors,1
122206,Neighbors,1
122207,Neighbors,1
122208,Neighbors,0
122209,Neighbors,0
122210,Neighbors,0
122211,Neighbors,1
122212,Neighbors,0
122213,Neighbors,1
122214,Neighbors,1
122215,Neighbors,0
122216,Neighbors,0
122217,Neighbors,1
122218,Neighbors,0
122219,Neighbors,1
122220,Neighbors,0
122221,Neighbors,0
122222,Neighbors,0
122223,Neighbors,0
122224,Neighbors,1
122225,Neighbors,0
122226,Neighbors,1
122227,Neighbors,0
122228,Neighbors,1
122229,Neighbors,1
122230,Neighbors,0
122231,Neighbors,0
122232,Neighbors,0
122233,Neighbors,0
122234,Neighbors,0
122235,Neighbors,1
122236,Neighbors,1
122237,Neighbors,0
122238,Neighbors,0
122239,Neighbors,0
122240,Neighbors,1
122241,Neighbors,0
122242,Neighbors,0
122243,Neighbors,0
122244,Neighbors,0
122245,Neighbors,1
122246,Neighbors,1
122247,Neighbors,0
122248,Neighbors,0
122249,Neighbors,0
122250,Neighbors,0
122251,Neighbors,0
122252,Neighbors,1
122253,Neighbors,0
122254,Neighbors,0
122255,Neighbors,0
122256,Neighbors,0
122257,Neighbors,0
122258,Neighbors,0
122259,Neighbors,0
122260,Neighbors,1
122261,Neighbors,0
122262,Neighbors,0
122263,Neighbors,0
122264,Neighbors,0
122265,Neighbors,0
122266,Neighbors,1
122267,Neighbors,0
122268,Neighbors,0
122269,Neighbors,0
122270,Neighbors,1
122271,Neighbors,1
122272,Neighbors,0
122273,Neighbors,1
122274,Neighbors,0
122275,Neighbors,0
122276,Neighbors,0
122277,Neighbors,1
122278,Neighbors,1
122279,Neighbors,1
122280,Neighbors,1
122281,Neighbors,0
122282,Neighbors,0
122283,Neighbors,1
122284,Neighbors,0
122285,Neighbors,0
122286,Neighbors,0
122287,Neighbors,0
122288,Neighbors,0
122289,Neighbors,1
122290,Neighbors,0
122291,Neighbors,0
122292,Neighbors,0
122293,Neighbors,1
122294,Neighbors,0
122295,Neighbors,0
122296,Neighbors,1
122297,Neighbors,1
122298,Neighbors,0
122299,Neighbors,0
122300,Neighbors,0
122301,Neighbors,1
122302,Neighbors,0
122303,Neighbors,0
122304,Neighbors,1
122305,Neighbors,0
122306,Neighbors,1
122307,Neighbors,0
122308,Neighbors,1
122309,Neighbors,0
122310,Neighbors,0
122311,Neighbors,1
122312,Neighbors,0
122313,Neighbors,1
122314,Neighbors,0
122315,Neighbors,1
122316,Neighbors,0
122317,Neighbors,0
122318,Neighbors,0
122319,Neighbors,0
122320,Neighbors,0
122321,Neighbors,1
122322,Neighbors,1
122323,Neighbors,0
122324,Neighbors,0
122325,Neighbors,1
122326,Neighbors,0
122327,Neighbors,1
122328,Neighbors,1
122329,Neighbors,0
122330,Neighbors,1
122331,Neighbors,0
122332,Neighbors,1
122333,Neighbors,1
122334,Neighbors,1
122335,Neighbors,0
122336,Neighbors,1
122337,Neighbors,0
122338,Neighbors,0
122339,Neighbors,0
122340,Neighbors,0
122341,Neighbors,0
122342,Neighbors,0
122343,Neighbors,0
122344,Neighbors,0
122345,Neighbors,0
122346,Neighbors,0
122347,Neighbors,0
122348,Neighbors,1
122349,Neighbors,0
122350,Neighbors,1
122351,Neighbors,0
122352,Neighbors,0
122353,Neighbors,0
122354,Neighbors,0
122355,Neighbors,0
122356,Neighbors,0
122357,Neighbors,1
122358,Neighbors,0
122359,Neighbors,0
122360,Neighbors,0
122361,Neighbors,1
122362,Neighbors,0
122363,Neighbors,0
122364,Neighbors,0
122365,Neighbors,0
122366,Neighbors,0
122367,Neighbors,1
122368,Neighbors,0
122369,Neighbors,0
122370,Neighbors,0
122371,Neighbors,1
122372,Neighbors,0
122373,Neighbors,1
122374,Neighbors,1
122375,Neighbors,0
122376,Neighbors,1
122377,Neighbors,1
122378,Neighbors,0
122379,Neighbors,1
122380,Neighbors,0
122381,Neighbors,1
122382,Neighbors,1
122383,Neighbors,1
122384,Neighbors,0
122385,Neighbors,1
122386,Neighbors,0
122387,Neighbors,0
122388,Neighbors,1
122389,Neighbors,1
122390,Neighbors,1
122391,Neighbors,0
122392,Neighbors,0
122393,Neighbors,0
122394,Neighbors,1
122395,Neighbors,1
122396,Neighbors,0
122397,Neighbors,0
122398,Neighbors,1
122399,Neighbors,1
122400,Neighbors,1
122401,Neighbors,0
122402,Neighbors,1
122403,Neighbors,0
122404,Neighbors,1
122405,Neighbors,1
122406,Neighbors,1
122407,Neighbors,0
122408,Neighbors,0
122409,Neighbors,0
122410,Neighbors,0
122411,Neighbors,1
122412,Neighbors,0
122413,Neighbors,0
122414,Neighbors,1
122415,Neighbors,0
122416,Neighbors,0
122417,Neighbors,1
122418,Neighbors,0
122419,Neighbors,1
122420,Neighbors,0
122421,Neighbors,1
122422,Neighbors,1
122423,Neighbors,0
122424,Neighbors,0
122425,Neighbors,1
122426,Neighbors,0
122427,Neighbors,0
122428,Neighbors,0
122429,Neighbors,0
122430,Neighbors,1
122431,Neighbors,0
122432,Neighbors,0
122433,Neighbors,1
122434,Neighbors,0
122435,Neighbors,0
122436,Neighbors,1
122437,Neighbors,1
122438,Neighbors,0
122439,Neighbors,1
122440,Neighbors,1
122441,Neighbors,0
122442,Neighbors,0
122443,Neighbors,0
122444,Neighbors,0
122445,Neighbors,1
122446,Neighbors,0
122447,Neighbors,1
122448,Neighbors,0
122449,Neighbors,1
122450,Neighbors,0
122451,Neighbors,0
122452,Neighbors,0
122453,Neighbors,1
122454,Neighbors,0
122455,Neighbors,0
122456,Neighbors,0
122457,Neighbors,0
122458,Neighbors,0
122459,Neighbors,1
122460,Neighbors,0
122461,Neighbors,0
122462,Neighbors,0
122463,Neighbors,0
122464,Neighbors,0
122465,Neighbors,1
122466,Neighbors,0
122467,Neighbors,0
122468,Neighbors,0
122469,Neighbors,0
122470,Neighbors,0
122471,Neighbors,1
122472,Neighbors,0
122473,Neighbors,0
122474,Neighbors,1
122475,Neighbors,0
122476,Neighbors,1
122477,Neighbors,1
122478,Neighbors,1
122479,Neighbors,0
122480,Neighbors,0
122481,Neighbors,1
122482,Neighbors,1
122483,Neighbors,0
122484,Neighbors,1
122485,Neighbors,1
122486,Neighbors,0
122487,Neighbors,0
122488,Neighbors,0
122489,Neighbors,0
122490,Neighbors,1
122491,Neighbors,1
122492,Neighbors,0
122493,Neighbors,0
122494,Neighbors,1
122495,Neighbors,1
122496,Neighbors,1
122497,Neighbors,0
122498,Neighbors,0
122499,Neighbors,1
122500,Neighbors,1
122501,Neighbors,1
122502,Neighbors,1
122503,Neighbors,0
122504,Neighbors,1
122505,Neighbors,0
122506,Neighbors,1
122507,Neighbors,0
122508,Neighbors,1
122509,Neighbors,0
122510,Neighbors,1
122511,Neighbors,0
122512,Neighbors,1
122513,Neighbors,0
122514,Neighbors,0
122515,Neighbors,0
122516,Neighbors,0
122517,Neighbors,1
122518,Neighbors,0
122519,Neighbors,0
122520,Neighbors,0
122521,Neighbors,0
122522,Neighbors,0
122523,Neighbors,0
122524,Neighbors,1
122525,Neighbors,0
122526,Neighbors,0
122527,Neighbors,1
122528,Neighbors,0
122529,Neighbors,0
122530,Neighbors,0
122531,Neighbors,0
122532,Neighbors,0
122533,Neighbors,1
122534,Neighbors,1
122535,Neighbors,0
122536,Neighbors,1
122537,Neighbors,1
122538,Neighbors,1
122539,Neighbors,1
122540,Neighbors,0
122541,Neighbors,1
122542,Neighbors,0
122543,Neighbors,1
122544,Neighbors,1
122545,Neighbors,0
122546,Neighbors,0
122547,Neighbors,0
122548,Neighbors,1
122549,Neighbors,0
122550,Neighbors,0
122551,Neighbors,1
122552,Neighbors,1
122553,Neighbors,0
122554,Neighbors,1
122555,Neighbors,0
122556,Neighbors,1
122557,Neighbors,0
122558,Neighbors,0
122559,Neighbors,0
122560,Neighbors,1
122561,Neighbors,0
122562,Neighbors,1
122563,Neighbors,0
122564,Neighbors,0
122565,Neighbors,0
122566,Neighbors,0
122567,Neighbors,0
122568,Neighbors,0
122569,Neighbors,0
122570,Neighbors,0
122571,Neighbors,0
122572,Neighbors,0
122573,Neighbors,0
122574,Neighbors,0
122575,Neighbors,1
122576,Neighbors,0
122577,Neighbors,1
122578,Neighbors,1
122579,Neighbors,0
122580,Neighbors,0
122581,Neighbors,0
122582,Neighbors,0
122583,Neighbors,1
122584,Neighbors,0
122585,Neighbors,0
122586,Neighbors,0
122587,Neighbors,0
122588,Neighbors,1
122589,Neighbors,0
122590,Neighbors,0
122591,Neighbors,0
122592,Neighbors,1
122593,Neighbors,0
122594,Neighbors,0
122595,Neighbors,1
122596,Neighbors,0
122597,Neighbors,0
122598,Neighbors,1
122599,Neighbors,0
122600,Neighbors,0
122601,Neighbors,0
122602,Neighbors,1
122603,Neighbors,0
122604,Neighbors,0
122605,Neighbors,1
122606,Neighbors,0
122607,Neighbors,0
122608,Neighbors,0
122609,Neighbors,1
122610,Neighbors,0
122611,Neighbors,1
122612,Neighbors,0
122613,Neighbors,0
122614,Neighbors,0
122615,Neighbors,0
122616,Neighbors,1
122617,Neighbors,0
122618,Neighbors,1
122619,Neighbors,1
122620,Neighbors,1
122621,Neighbors,0
122622,Neighbors,0
122623,Neighbors,0
122624,Neighbors,0
122625,Neighbors,0
122626,Neighbors,0
122627,Neighbors,0
122628,Neighbors,1
122629,Neighbors,0
122630,Neighbors,0
122631,Neighbors,1
122632,Neighbors,1
122633,Neighbors,0
122634,Neighbors,0
122635,Neighbors,1
122636,Neighbors,0
122637,Neighbors,1
122638,Neighbors,0
122639,Neighbors,0
122640,Neighbors,1
122641,Neighbors,0
